customer_id,age,employment_type,employer_type,monthly_income,employment_tenure_months,residence_type,city_tier,marital_status,dependents,bureau_score,active_loans,closed_loans,unsecured_loans,credit_utilization_ratio,max_dpd_last_12m,inquiries_last_3m,oldest_trade_line_months,credit_cards_active,monthly_salary_credit,salary_credit_consistency_6m,average_monthly_balance_6m,cheque_bounces_6m,cash_deposits_6m,banking_stability_index,emi_obligation_amount,desired_amount,loan_type,dti_ratio,net_disposable_income,g5_score,g6_score,decision_status,eligible_amount,interest_rate
CUST-000419,44,SALARIED,GOVERNMENT,30187,171,OWNED,TIER_2,SINGLE,1,681,1,1,0,0.1428,15,4,26,0,29886,0.8837,17230,0,5,0.7686,11188,151059,PERSONAL,0.3706,18999,0.7087,0.7677,REJECTED,0,0.0
CUST-000420,35,SALARIED,GOVERNMENT,163038,129,RENTED,TIER_3,MARRIED,0,789,0,2,0,0.4296,0,1,27,1,156235,0.925,88776,0,7,0.757,40000,154985,PERSONAL,0.2453,123038,0.8286,0.702,APPROVED,154985,0.12
CUST-000421,51,SALARIED,PRIVATE,57015,228,RENTED,TIER_1,SINGLE,0,729,2,4,2,0.305,0,1,47,0,58545,0.8882,54471,0,2,0.7819,21051,283945,PERSONAL,0.3692,35964,0.7337,0.6667,APPROVED,239462,0.135
CUST-000422,49,PROFESSIONAL,N/A,64321,220,OWNED,TIER_1,SINGLE,1,674,4,1,1,0.3653,0,2,38,2,62190,0.9592,54658,0,2,0.814,33057,99783,PERSONAL,0.5139,31264,0.6891,0.6671,REJECTED,0,0.0
CUST-000423,33,SELF_EMPLOYED,N/A,38227,99,OWNED,TIER_1,SINGLE,4,663,3,3,0,0.1131,0,0,63,1,36378,0.9294,23159,0,3,0.8869,11326,86725,PERSONAL,0.2963,26901,0.7111,0.6263,REJECTED,0,0.0
CUST-000424,42,SALARIED,GOVERNMENT,47725,179,RENTED,TIER_3,SINGLE,1,841,0,3,0,0.2698,0,1,32,0,49363,0.8235,14916,0,6,0.7765,0,198043,PERSONAL,0.0,47725,0.6952,0.7555,APPROVED,198043,0.12
CUST-000425,40,SALARIED,PRIVATE,45390,135,COMPANY,TIER_2,SINGLE,1,726,1,2,0,0.4414,0,3,26,1,45745,0.9435,22836,0,2,0.8699,7923,77758,PERSONAL,0.1746,37467,0.7717,0.6528,APPROVED,77758,0.135
CUST-000426,45,SELF_EMPLOYED,N/A,43099,178,COMPANY,TIER_3,MARRIED,1,786,0,3,0,0.6684,0,2,29,0,44787,0.9368,41193,0,6,0.8431,0,100609,PERSONAL,0.0,43099,0.6938,0.7033,APPROVED,100609,0.12
CUST-000427,27,PROFESSIONAL,N/A,73124,55,RENTED,TIER_1,SINGLE,1,641,1,4,1,0.2875,0,2,50,2,73011,0.8571,40526,0,6,0.7758,11249,68105,PERSONAL,0.1538,61875,0.7255,0.5494,REJECTED,0,0.0
CUST-000428,40,SALARIED,GOVERNMENT,44926,153,RENTED,TIER_1,SINGLE,1,850,3,2,2,0.1796,21,1,71,1,46842,0.8392,17592,0,4,0.7192,33853,266812,PERSONAL,0.55,11073,0.7321,0.8549,REJECTED,0,0.0
CUST-000429,43,SALARIED,PRIVATE,86939,180,OWNED,TIER_1,MARRIED,3,784,0,1,0,0.3796,0,1,46,1,85669,0.9446,82690,0,5,0.9106,0,90857,PERSONAL,0.0,86939,0.8905,0.7443,APPROVED,90857,0.12
CUST-000430,22,SALARIED,GOVERNMENT,182320,6,COMPANY,TIER_3,MARRIED,1,720,3,1,0,0.2011,11,0,34,1,186413,0.9042,57141,0,4,0.8365,12265,108147,PERSONAL,0.0673,170055,0.8377,0.6498,APPROVED,108147,0.135
CUST-000431,25,PROFESSIONAL,N/A,48150,42,COMPANY,TIER_2,MARRIED,1,718,2,3,1,0.2132,0,0,23,2,47191,0.8894,27613,0,2,0.8496,23778,78697,PERSONAL,0.4938,24372,0.7294,0.7261,REJECTED,0,0.0
CUST-000432,22,SALARIED,MNC,58902,6,RENTED,TIER_3,MARRIED,0,775,2,7,1,0.5056,0,0,83,0,55963,0.9606,44180,0,2,0.872,14776,123708,PERSONAL,0.2509,44126,0.6836,0.6553,APPROVED,123708,0.12
CUST-000433,32,PROFESSIONAL,N/A,65241,82,RENTED,TIER_1,SINGLE,4,772,1,2,0,0.1316,0,2,6,1,64456,0.8488,41168,2,6,0.5507,23138,139653,PERSONAL,0.3547,42103,0.6381,0.7568,APPROVED,139653,0.12
CUST-000434,40,SALARIED,PRIVATE,124276,142,OWNED,TIER_2,SINGLE,0,745,2,3,0,0.2059,0,0,43,0,127230,0.9576,45380,0,5,0.8188,40000,226699,PERSONAL,0.3219,84276,0.7884,0.6725,APPROVED,226699,0.135
CUST-000435,47,SALARIED,MNC,52992,189,OWNED,TIER_2,MARRIED,0,735,1,3,1,0.2697,0,6,65,0,51137,0.9738,21925,0,2,0.8672,5378,77451,PERSONAL,0.1015,47614,0.7855,0.6077,APPROVED,77451,0.135
CUST-000436,35,SALARIED,PRIVATE,37874,87,RENTED,TIER_1,MARRIED,2,765,1,5,1,0.1794,0,1,43,1,37892,0.9189,17188,0,2,0.8456,9544,111071,PERSONAL,0.252,28330,0.6638,0.7383,APPROVED,111071,0.12
CUST-000437,48,SALARIED,MNC,31108,187,COMPANY,TIER_3,DIVORCED,2,639,6,3,0,0.2299,0,3,34,1,30213,0.9573,25544,0,4,0.8361,40000,305516,PERSONAL,0.55,-8892,0.6472,0.6465,REJECTED,0,0.0
CUST-000438,23,SALARIED,MNC,53583,9,OWNED,TIER_3,MARRIED,1,714,2,2,1,0.2063,0,1,60,0,51303,0.9111,34419,0,3,0.9042,20116,252437,PERSONAL,0.3754,33467,0.81,0.6582,APPROVED,225048,0.155
CUST-000439,22,SALARIED,PRIVATE,44950,6,OWNED,TIER_3,MARRIED,1,644,1,1,1,0.427,0,1,21,1,45477,0.9426,23097,0,3,0.8351,5466,106882,PERSONAL,0.1216,39484,0.6898,0.4859,REJECTED,0,0.0
CUST-000440,34,SALARIED,GOVERNMENT,135888,82,COMPANY,TIER_2,SINGLE,2,768,2,2,0,0.5889,0,4,6,0,142029,0.8409,96021,0,6,0.8537,13229,146335,PERSONAL,0.0974,122659,0.8334,0.6749,APPROVED,146335,0.12
CUST-000441,38,SELF_EMPLOYED,N/A,121969,125,OWNED,TIER_1,MARRIED,0,697,0,3,0,0.2735,0,2,56,0,119660,0.9403,54210,1,3,0.7143,0,401277,PERSONAL,0.0,121969,0.7726,0.5977,REJECTED,0,0.0
CUST-000442,34,SALARIED,MNC,34531,64,RENTED,TIER_1,MARRIED,3,648,0,5,0,0.2293,19,1,24,2,34809,0.942,27837,0,4,0.8043,0,82569,PERSONAL,0.0,34531,0.6609,0.6221,REJECTED,0,0.0
CUST-000443,22,SALARIED,PRIVATE,39944,9,OWNED,TIER_3,MARRIED,2,691,2,3,2,0.2133,0,3,51,3,41755,0.9046,28699,0,4,0.8558,9012,57397,PERSONAL,0.2256,30932,0.6851,0.6234,REJECTED,0,0.0
CUST-000444,34,PROFESSIONAL,N/A,56856,67,RENTED,TIER_1,MARRIED,1,743,2,2,1,0.1485,0,2,45,0,57711,0.9418,31183,0,4,0.8466,14144,114730,PERSONAL,0.2488,42712,0.7778,0.632,APPROVED,114730,0.135
CUST-000445,24,SELF_EMPLOYED,N/A,103139,15,OWNED,TIER_2,SINGLE,1,723,1,2,0,0.3711,50,1,54,0,104924,0.9445,57994,0,4,0.8288,7597,143875,PERSONAL,0.0737,95542,0.8065,0.6665,APPROVED,143875,0.135
CUST-000446,40,PROFESSIONAL,N/A,56429,144,RENTED,TIER_2,MARRIED,1,670,0,3,0,0.5903,0,2,42,0,54617,0.873,29530,0,5,0.7458,0,100437,PERSONAL,0.0,56429,0.6963,0.5598,REJECTED,0,0.0
CUST-000447,37,PROFESSIONAL,N/A,41102,126,OWNED,TIER_2,MARRIED,2,641,1,2,1,0.3068,56,1,61,0,41071,0.9547,36730,0,0,0.8816,10379,244469,PERSONAL,0.2525,30723,0.7215,0.5481,REJECTED,0,0.0
CUST-000448,27,SALARIED,PRIVATE,53561,39,RENTED,TIER_3,SINGLE,1,739,1,4,1,0.3777,0,4,31,0,52849,0.921,35037,0,3,0.7693,7656,166661,PERSONAL,0.1429,45905,0.7146,0.6223,APPROVED,166661,0.135
CUST-000449,30,SALARIED,GOVERNMENT,41451,88,RENTED,TIER_1,SINGLE,1,703,0,3,0,0.4244,28,2,66,2,41330,0.9463,22807,0,1,0.8503,0,110876,PERSONAL,0.0,41451,0.7317,0.6864,APPROVED,110876,0.155
CUST-000450,26,SELF_EMPLOYED,N/A,72128,34,RENTED,TIER_1,MARRIED,2,720,1,2,0,0.3505,0,1,18,0,74297,0.9169,29355,0,3,0.7406,8968,114564,PERSONAL,0.1243,63160,0.7635,0.6277,APPROVED,114564,0.135
CUST-000451,34,SALARIED,MNC,39975,108,RENTED,TIER_1,MARRIED,4,726,0,1,0,0.4571,12,0,76,0,39817,0.9648,30363,0,10,0.7851,0,103281,PERSONAL,0.0,39975,0.6911,0.6726,APPROVED,103281,0.135
CUST-000452,42,SALARIED,MNC,43712,151,OWNED,TIER_2,SINGLE,1,758,1,2,1,0.4243,0,5,97,0,41801,0.9224,32586,0,3,0.8286,5874,227125,PERSONAL,0.1344,37838,0.7291,0.6605,APPROVED,183590,0.12
CUST-000453,27,SELF_EMPLOYED,N/A,92777,41,OWNED,TIER_1,MARRIED,3,781,0,4,0,0.1113,0,0,50,0,96539,0.9492,45110,0,3,0.838,0,118435,PERSONAL,0.0,92777,0.7995,0.78,APPROVED,118435,0.12
CUST-000454,39,SALARIED,MNC,38922,154,OWNED,TIER_1,MARRIED,1,743,5,1,1,0.3321,0,2,85,1,39096,0.9857,19740,0,2,0.8319,21612,82614,PERSONAL,0.55,17310,0.7365,0.6775,REJECTED,0,0.0
CUST-000455,30,SALARIED,PRIVATE,28690,61,RENTED,TIER_3,SINGLE,0,717,4,1,1,0.2846,0,1,91,0,29907,0.9816,16426,1,2,0.6967,24309,242641,PERSONAL,0.55,4381,0.7061,0.6533,REJECTED,0,0.0
CUST-000456,28,SALARIED,MNC,57402,50,RENTED,TIER_3,SINGLE,0,736,3,1,1,0.1641,0,0,40,0,57817,0.8348,21710,0,1,0.825,33549,130638,PERSONAL,0.55,23853,0.7253,0.6593,REJECTED,0,0.0
CUST-000457,34,SALARIED,PRIVATE,46764,107,RENTED,TIER_1,SINGLE,1,716,1,1,1,0.1757,0,2,49,3,44751,0.8976,28897,2,4,0.6071,11201,75996,PERSONAL,0.2395,35563,0.6147,0.6884,APPROVED,75996,0.155
CUST-000458,26,SALARIED,PRIVATE,69232,23,RENTED,TIER_1,SINGLE,0,644,1,2,0,0.3325,14,2,28,0,69598,0.9696,21508,0,4,0.8161,8177,353204,PERSONAL,0.1181,61055,0.7219,0.616,REJECTED,0,0.0
CUST-000459,30,SALARIED,PRIVATE,63446,38,COMPANY,TIER_3,SINGLE,0,795,0,3,0,0.2155,0,0,30,0,63926,0.891,22818,0,5,0.7774,0,203549,PERSONAL,0.0,63446,0.7417,0.7121,APPROVED,203549,0.12
CUST-000460,25,SELF_EMPLOYED,N/A,54215,27,RENTED,TIER_1,MARRIED,3,784,1,3,1,0.2747,17,0,53,2,52666,0.9539,26530,0,6,0.7745,10686,153509,PERSONAL,0.1971,43529,0.7001,0.6985,APPROVED,153509,0.12
CUST-000461,50,SALARIED,PRIVATE,53509,235,RENTED,TIER_1,SINGLE,3,844,3,2,1,0.4302,0,4,8,1,53353,0.9757,24970,0,2,0.8724,34880,134924,PERSONAL,0.55,18629,0.8294,0.8962,REJECTED,0,0.0
CUST-000462,35,SALARIED,PRIVATE,39495,87,RENTED,TIER_1,MARRIED,2,850,2,2,0,0.1363,33,1,68,0,39334,0.9015,28386,0,2,0.7742,14817,130381,PERSONAL,0.3752,24678,0.6881,0.7895,APPROVED,130381,0.12
CUST-000463,29,SELF_EMPLOYED,N/A,57102,64,RENTED,TIER_2,MARRIED,0,670,0,1,0,0.2678,33,3,52,1,57803,0.9089,38367,0,2,0.8911,0,129058,PERSONAL,0.0,57102,0.7104,0.5776,REJECTED,0,0.0
CUST-000464,36,PROFESSIONAL,N/A,81770,120,OWNED,TIER_1,SINGLE,0,716,1,3,1,0.1848,0,2,64,0,79804,0.9185,85092,0,2,0.7863,6740,130823,PERSONAL,0.0824,75030,0.753,0.7213,APPROVED,130823,0.155
CUST-000465,34,SELF_EMPLOYED,N/A,35491,68,OWNED,TIER_3,SINGLE,0,850,3,1,0,0.4337,21,6,43,2,35781,0.9514,22100,0,1,0.8327,10943,111696,PERSONAL,0.3083,24548,0.765,0.8415,APPROVED,111696,0.12
CUST-000466,33,SELF_EMPLOYED,N/A,54866,76,RENTED,TIER_2,MARRIED,2,732,2,1,0,0.2019,10,1,64,1,53444,0.9019,35748,0,2,0.8066,20569,142445,PERSONAL,0.3749,34297,0.6838,0.5849,APPROVED,142445,0.135
CUST-000467,39,SALARIED,PRIVATE,87760,131,RENTED,TIER_2,DIVORCED,3,748,1,2,0,0.4783,0,2,53,2,87290,0.9106,33067,0,4,0.7864,10115,110597,PERSONAL,0.1153,77645,0.7132,0.6899,APPROVED,110597,0.135
CUST-000468,41,SALARIED,GOVERNMENT,69046,149,RENTED,TIER_1,MARRIED,1,651,2,3,0,0.355,0,0,60,0,66440,0.9357,26037,0,4,0.8337,20487,167731,PERSONAL,0.2967,48559,0.7346,0.5568,REJECTED,0,0.0
CUST-000469,30,SALARIED,PRIVATE,99146,55,RENTED,TIER_2,MARRIED,0,743,1,2,1,0.396,0,1,69,3,94558,0.9375,61040,0,3,0.8515,11031,148249,PERSONAL,0.1113,88115,0.7569,0.6598,APPROVED,148249,0.135
CUST-000470,30,SALARIED,PRIVATE,42592,54,RENTED,TIER_2,MARRIED,1,841,2,2,1,0.4374,26,5,17,0,41827,0.9501,26404,0,2,0.8428,15301,105678,PERSONAL,0.3592,27291,0.6611,0.8205,APPROVED,105678,0.12
CUST-000471,32,SALARIED,PRIVATE,25000,100,COMPANY,TIER_3,SINGLE,1,805,2,3,1,0.2672,0,4,31,2,24436,0.9729,16842,0,2,0.7723,15488,143627,PERSONAL,0.55,9512,0.6087,0.7435,REJECTED,0,0.0
CUST-000472,22,SALARIED,PRIVATE,60197,6,OWNED,TIER_3,SINGLE,1,701,0,1,0,0.1276,0,1,103,0,59636,0.9445,60018,0,2,0.7746,0,196783,PERSONAL,0.0,60197,0.7206,0.6366,APPROVED,196783,0.155
CUST-000473,22,SELF_EMPLOYED,N/A,64747,6,OWNED,TIER_2,MARRIED,2,713,2,2,2,0.1467,0,2,52,3,67738,0.8267,24852,0,1,0.7056,9613,50000,PERSONAL,0.1485,55134,0.721,0.6553,APPROVED,50000,0.155
CUST-000474,45,SALARIED,PRIVATE,101811,183,RENTED,TIER_3,SINGLE,2,672,1,2,0,0.4509,0,2,6,3,102037,0.9635,120091,0,2,0.8358,11101,200283,PERSONAL,0.109,90710,0.7523,0.5607,REJECTED,0,0.0
CUST-000475,48,SALARIED,PRIVATE,93878,214,RENTED,TIER_3,MARRIED,0,688,1,4,1,0.1917,19,2,6,2,94377,0.9046,31036,0,3,0.8937,7471,81243,PERSONAL,0.0796,86407,0.7887,0.6461,REJECTED,0,0.0
CUST-000476,33,SALARIED,GOVERNMENT,70026,88,OWNED,TIER_3,SINGLE,0,629,2,2,0,0.3272,87,1,46,2,73118,0.8577,48774,0,2,0.7897,19653,119246,PERSONAL,0.2807,50373,0.7352,0.596,REJECTED,0,0.0
CUST-000477,39,SALARIED,GOVERNMENT,77614,133,OWNED,TIER_1,MARRIED,4,730,1,3,1,0.5073,0,0,35,0,80882,0.9189,28286,2,3,0.6989,28975,50000,PERSONAL,0.3733,48639,0.6606,0.651,APPROVED,50000,0.135
CUST-000478,37,SALARIED,GOVERNMENT,50451,112,OWNED,TIER_1,MARRIED,0,818,1,5,0,0.253,0,1,28,0,52388,0.8543,40440,0,5,0.7947,19767,199032,PERSONAL,0.3918,30684,0.7416,0.7742,APPROVED,199032,0.12
CUST-000479,59,SELF_EMPLOYED,N/A,31776,240,RENTED,TIER_1,DIVORCED,0,754,0,3,0,0.2461,0,1,91,1,30498,0.9392,10531,1,5,0.7063,0,103597,PERSONAL,0.0,31776,0.6634,0.7229,APPROVED,103597,0.12
CUST-000480,43,SALARIED,PRIVATE,57992,160,OWNED,TIER_2,MARRIED,0,810,1,3,0,0.3447,0,1,39,3,58770,0.928,11663,0,1,0.8182,4200,116831,PERSONAL,0.0724,53792,0.7451,0.7828,APPROVED,116831,0.12
CUST-000481,33,SALARIED,PRIVATE,85583,92,RENTED,TIER_2,MARRIED,0,794,2,2,1,0.2071,0,3,67,1,88219,0.8325,54435,3,3,0.467,11864,156955,PERSONAL,0.1386,73719,0.6599,0.7767,APPROVED,156955,0.12
CUST-000482,27,SALARIED,MNC,73898,28,COMPANY,TIER_2,SINGLE,1,704,1,1,0,0.5927,0,2,54,0,76377,0.9308,42176,0,6,0.8191,3580,55993,PERSONAL,0.0484,70318,0.8396,0.5641,APPROVED,55993,0.155
CUST-000483,22,SELF_EMPLOYED,N/A,80041,6,OWNED,TIER_3,DIVORCED,3,693,3,4,0,0.1356,0,3,40,2,80664,0.8555,74749,0,3,0.7182,31506,154727,PERSONAL,0.3936,48535,0.6733,0.6635,REJECTED,0,0.0
CUST-000484,36,SALARIED,PRIVATE,45369,128,OWNED,TIER_3,MARRIED,1,695,2,1,0,0.5822,0,1,20,1,43179,0.7826,28082,0,3,0.7213,23476,207422,PERSONAL,0.5174,21893,0.64,0.4971,REJECTED,0,0.0
CUST-000485,28,SALARIED,PRIVATE,48805,51,RENTED,TIER_3,MARRIED,1,640,0,4,0,0.1294,0,6,66,1,51116,0.9184,21738,0,1,0.7137,0,163650,PERSONAL,0.0,48805,0.7443,0.6469,REJECTED,0,0.0
CUST-000486,23,SALARIED,PRIVATE,68365,6,OWNED,TIER_1,MARRIED,2,736,0,1,0,0.6861,0,3,6,0,68174,0.913,33052,0,2,0.8343,0,123187,PERSONAL,0.0,68365,0.7677,0.6753,APPROVED,123187,0.135
CUST-000487,29,SALARIED,PRIVATE,43008,40,RENTED,TIER_2,MARRIED,1,575,2,4,0,0.1376,6,0,68,2,42550,0.8762,93407,0,0,0.8033,21220,153118,PERSONAL,0.4934,21788,0.7045,0.5441,REJECTED,0,0.0
CUST-000488,26,SELF_EMPLOYED,N/A,43608,50,RENTED,TIER_1,MARRIED,3,767,3,2,0,0.3874,0,2,51,0,43149,0.8996,18441,3,2,0.5616,32090,144443,PERSONAL,0.55,11518,0.5987,0.7449,REJECTED,0,0.0
CUST-000489,48,SELF_EMPLOYED,N/A,62892,193,RENTED,TIER_1,SINGLE,3,738,0,0,0,0.2194,0,6,62,0,62414,0.941,46544,0,4,0.8371,0,219182,PERSONAL,0.0,62892,0.727,0.6835,APPROVED,219182,0.135
CUST-000490,42,SALARIED,PRIVATE,77458,170,OWNED,TIER_1,DIVORCED,0,760,2,3,2,0.1826,27,1,48,0,75460,0.9252,54586,0,5,0.8608,15328,280939,PERSONAL,0.1979,62130,0.7527,0.6876,APPROVED,280939,0.12
CUST-000491,34,SELF_EMPLOYED,N/A,50276,103,RENTED,TIER_1,MARRIED,2,793,2,3,1,0.4367,0,2,18,1,49407,0.9608,37556,0,6,0.7932,13312,122146,PERSONAL,0.2648,36964,0.6467,0.6678,APPROVED,122146,0.12
CUST-000492,46,SELF_EMPLOYED,N/A,32586,189,RENTED,TIER_2,MARRIED,1,745,2,1,2,0.1285,0,2,57,2,34167,0.9579,23559,0,6,0.7674,20725,168409,PERSONAL,0.55,11861,0.7162,0.7486,REJECTED,0,0.0
CUST-000493,35,SELF_EMPLOYED,N/A,39496,100,COMPANY,TIER_3,MARRIED,4,824,0,4,0,0.4845,0,0,68,3,38975,0.853,21291,0,6,0.7655,0,107430,PERSONAL,0.0,39496,0.6041,0.717,APPROVED,107430,0.12
CUST-000494,28,SELF_EMPLOYED,N/A,60279,25,RENTED,TIER_1,MARRIED,1,769,2,0,2,0.4399,0,0,36,0,60440,0.895,17873,0,3,0.8365,7012,184747,PERSONAL,0.1163,53267,0.6991,0.6746,APPROVED,184747,0.12
CUST-000495,47,SALARIED,PRIVATE,59950,203,OWNED,TIER_2,SINGLE,4,693,2,1,1,0.3901,21,3,63,0,62038,0.9577,38280,0,3,0.925,23062,188801,PERSONAL,0.3847,36888,0.7464,0.6173,REJECTED,0,0.0
CUST-000496,39,SALARIED,PRIVATE,61306,143,RENTED,TIER_2,MARRIED,2,721,0,2,0,0.1837,0,1,55,1,61474,0.9283,36595,0,5,0.8338,0,137997,PERSONAL,0.0,61306,0.819,0.6704,APPROVED,137997,0.135
CUST-000497,26,SALARIED,PRIVATE,69540,18,RENTED,TIER_1,MARRIED,0,610,0,2,0,0.4815,0,0,58,1,68319,0.9556,43844,0,2,0.7524,0,194443,PERSONAL,0.0,69540,0.7102,0.5084,REJECTED,0,0.0
CUST-000498,33,SELF_EMPLOYED,N/A,55143,86,OWNED,TIER_2,SINGLE,1,685,1,2,1,0.0973,0,1,27,0,55273,0.9418,41479,0,4,0.7716,19435,150239,PERSONAL,0.3524,35708,0.7172,0.5706,REJECTED,0,0.0
CUST-000499,27,SALARIED,GOVERNMENT,61967,40,RENTED,TIER_1,MARRIED,4,714,1,4,1,0.2951,0,0,78,1,59575,0.9346,31510,0,4,0.7314,5956,146438,PERSONAL,0.0961,56011,0.6631,0.6377,APPROVED,146438,0.155
CUST-000500,23,SELF_EMPLOYED,N/A,53896,15,OWNED,TIER_2,SINGLE,3,765,1,2,1,0.2338,82,1,55,3,51901,0.9194,25232,0,4,0.7928,9280,96587,PERSONAL,0.1722,44616,0.7452,0.7487,APPROVED,96587,0.12
